area,count,endTime,latitude,location,longitude,provider,siteID,startTime,usmart_id
Stirling,0,2019-05-17T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-16T00:00:00,"214b49720985f097af4c3be227a126cf"
Stirling,0,2019-05-18T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-17T00:00:00,"958097b4d4076710f2811f1a34030a53"
Stirling,0,2019-05-19T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-18T00:00:00,"947f91d30c18d1fcf46a39812f26cfdd"
Stirling,0,2019-05-25T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-24T00:00:00,"13df6322f383c6b0b37d1c0572135bd3"
Stirling,0,2019-05-26T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-25T00:00:00,"5242f98521085b2f18823ba11689160a"
Stirling,0,2019-05-27T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-26T00:00:00,"c29d46fcf84222809f8033f516c09a29"
Stirling,0,2019-05-31T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-30T00:00:00,"ebfd977bcb16ec6a034b5d94b3c2e5d8"
Stirling,0,2019-06-01T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-05-31T00:00:00,"65671ca491d4dacc360beb3c32bca4de"
Falkirk,0,2019-06-09T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-06-08T00:00:00,"d65a0ea731665d551f150579a6bedac2"
Falkirk,0,2019-06-11T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-06-10T00:00:00,"a628d41bb77f26099a6c14029c35358f"
Falkirk,0,2019-06-16T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-06-15T00:00:00,"0f98b3fb6b5c7a3ed536ba9efe302f5b"
Falkirk,0,2019-06-17T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-06-16T00:00:00,"5e49a96e1d071431c50654ca561e2680"
Falkirk,0,2019-06-19T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-06-18T00:00:00,"dcf13e409d662955c23e3f05f14b0243"
Falkirk,0,2019-06-28T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-06-27T00:00:00,"c633e08d15957fd13f1d891856d6488f"
Falkirk,0,2019-07-01T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-06-30T00:00:00,"658b7ad85443165f2ed5f3b0e7d049ae"
Falkirk,0,2019-06-02T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-06-01T00:00:00,"23e30666b0519e3f81d4cfa7034f6a68"
Falkirk,0,2019-06-03T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-06-02T00:00:00,"6a518157a1d2a964c6c5d4516a357417"
Falkirk,0,2019-06-10T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-06-09T00:00:00,"2f032ca13daa4d4b69dc380a9eef9275"
Falkirk,0,2019-06-11T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-06-10T00:00:00,"6b94a987e9bc313bf72d4d4a2bc87ebf"
Falkirk,0,2019-06-14T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-06-13T00:00:00,"6ed36e389e80618f26a16101adf73127"
Falkirk,0,2019-06-19T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-06-18T00:00:00,"47baaa4a83f41c33dc2e2355188294aa"
Falkirk,0,2019-06-25T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-06-24T00:00:00,"6db092cde1466a7e2bfab585ee84a25d"
North Lanarkshire,0,2019-06-04T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-03T00:00:00,"2f469447ea2cc3fe8e233863210df3ae"
North Lanarkshire,0,2019-06-06T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-05T00:00:00,"73f1c6f987976b0824156fb03391ae07"
North Lanarkshire,0,2019-06-12T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-11T00:00:00,"5581e72666b1bcfd114fe6cdee2379e0"
North Lanarkshire,0,2019-06-17T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-16T00:00:00,"706d2164a723663274f8a4fe164e7607"
North Lanarkshire,0,2019-06-19T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-18T00:00:00,"4b6851a7215d54edfb37e5474752c903"
North Lanarkshire,0,2019-06-22T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-21T00:00:00,"5557b3286179400c46814c00a4b67918"
North Lanarkshire,0,2019-06-23T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-22T00:00:00,"658a774087d1fa10fd5689604db4146a"
North Lanarkshire,0,2019-06-25T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-24T00:00:00,"be07c06d45fe30d2f9ab961431081704"
North Lanarkshire,0,2019-06-28T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-27T00:00:00,"7eb533cd8fe4ded287dcfc4c944736e5"
North Lanarkshire,0,2019-06-29T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-06-28T00:00:00,"112e58f7cbcb01777e56564d06a024c5"
Stirling,0,2019-06-03T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-06-02T00:00:00,"554996ff1a86439ee360679672a9e531"
Stirling,0,2019-06-08T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-06-07T00:00:00,"6842a801f03756ce394b9f0c1927e6fd"
Stirling,0,2019-06-14T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-06-13T00:00:00,"550ba1ea1bbd65bbc67087b378e9c57b"
Stirling,0,2019-06-22T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-06-21T00:00:00,"38a10bed466785fd477a3dcc94c6173a"
Stirling,0,2019-06-23T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-06-22T00:00:00,"0cf93ef7b5f6cdef19b20c1df58a7a04"
Stirling,0,2019-06-26T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-06-25T00:00:00,"f5c3831cca1df8386c49c2fe61cad956"
Stirling,0,2019-06-02T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-06-01T00:00:00,"2dedac1e227ad0ac879e72a9324febdb"
Stirling,0,2019-06-03T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-06-02T00:00:00,"9557eadda19a4d2c57e70a59c5f499ca"
Stirling,0,2019-06-06T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-06-05T00:00:00,"b1c3cdfe81757e7817a10c170086be1a"
Stirling,0,2019-06-19T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-06-18T00:00:00,"44190b97aa7e20618a36efffa66a9ae5"
Stirling,0,2019-06-24T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-06-23T00:00:00,"ee78709cc6cc5100716e896649608a2a"
Stirling,0,2019-06-27T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-06-26T00:00:00,"38de4b578b3e7bd531b2fa02d3e444e0"
Stirling,0,2019-07-01T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-06-30T00:00:00,"9b325102ebac950dd678e697c0fad62e"
Falkirk,0,2019-07-02T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-07-01T00:00:00,"391cd4ef9cf7eca3661d2c211c644340"
Falkirk,0,2019-07-05T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-07-04T00:00:00,"5253ea29ef4e9fc3677820baa95c2c05"
Falkirk,0,2019-07-02T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-01T00:00:00,"65536142bdebee90b9bfaba265905e9a"
Falkirk,0,2019-07-04T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-03T00:00:00,"da6e0776201054494bacdc876b24163a"
Falkirk,0,2019-07-06T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-05T00:00:00,"4ecedb6e2e0e2f67f776e7a3c8ed1d86"
Falkirk,0,2019-07-07T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-06T00:00:00,"ad8506a4e0e29955d34d01993f3bf1e3"
Falkirk,0,2019-07-08T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-07T00:00:00,"f8468de2ce9df2ca77cdc9bbc7891b5b"
Falkirk,0,2019-07-15T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-14T00:00:00,"1813cc5aaeaa61ece493f4a5ee83590b"
Falkirk,0,2019-07-23T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-22T00:00:00,"3cbd6a783afc9e91ff39383af991ff21"
Falkirk,0,2019-07-27T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-07-26T00:00:00,"f6ae90afcb3bc78b9c52166f08b38866"
North Lanarkshire,0,2019-07-04T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-07-03T00:00:00,"771c89f1bce56d06ebee66264b5083d5"
North Lanarkshire,0,2019-07-09T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-07-08T00:00:00,"00977252eae2bd2c3aaab30c748d44ca"
North Lanarkshire,0,2019-07-16T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-07-15T00:00:00,"fa2646459dc2a1904fe81b04602ac147"
North Lanarkshire,0,2019-07-17T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-07-16T00:00:00,"2aaf5c4219ee080d5189b69a8ae36785"
North Lanarkshire,0,2019-07-23T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-07-22T00:00:00,"f6ca46d917ca94c18a34d045285fe05a"
North Lanarkshire,0,2019-07-27T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-07-26T00:00:00,"a6690ecf709428455747b628dae04bbe"
North Lanarkshire,0,2019-08-01T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-07-31T00:00:00,"992be542fc016163ea22ed1c787a503b"
Stirling,0,2019-07-02T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-01T00:00:00,"11b55dc633f14541fd27448566645f4d"
Stirling,0,2019-07-05T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-04T00:00:00,"0fbb848d97812a1230840a9972982ab9"
Stirling,0,2019-07-07T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-06T00:00:00,"7512cc3117e836316153c74a61815eb6"
Stirling,0,2019-07-09T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-08T00:00:00,"ba68b0a0837bf20f7f09ee181b0735a4"
Stirling,0,2019-07-10T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-09T00:00:00,"6a4ae9dd9d051970ca495b453f5841e3"
Stirling,0,2019-07-21T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-20T00:00:00,"56c5862633aa119c56cc0b0603eb5b78"
Stirling,0,2019-07-28T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-27T00:00:00,"a0a064badc0b375ad8197377e5957b09"
Stirling,0,2019-07-30T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-29T00:00:00,"946ab55ae35673f5da8de9514f0cb09d"
Stirling,0,2019-07-31T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-07-30T00:00:00,"92f6a26afbc9c7c4a2b59c93c364ef79"
Stirling,0,2019-07-11T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-07-10T00:00:00,"fba0265c2d08be959fa8aeea84df6392"
Stirling,0,2019-07-16T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-07-15T00:00:00,"12c5db78240ca1f0348bf85d8489a2bb"
Stirling,0,2019-07-21T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-07-20T00:00:00,"724890d3f1b93326f1087a2c51996a0c"
Falkirk,0,2019-08-02T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-01T00:00:00,"e30f8cfef4c81eee9612b126d4305de5"
Falkirk,0,2019-08-11T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-10T00:00:00,"c74c6afab58c43dbf6110921e518f7ec"
Falkirk,0,2019-08-12T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-11T00:00:00,"324b7b80936bfd538a51648ef239675a"
Falkirk,0,2019-08-13T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-12T00:00:00,"69c80a152af7c71e7cbe89ad8db761ad"
Falkirk,0,2019-08-14T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-13T00:00:00,"7bf923d74ae1621c64f7eb6e1976f894"
Falkirk,0,2019-08-18T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-17T00:00:00,"7eb6befb1e0a4e6cac2f9423fe0e162c"
Falkirk,0,2019-08-20T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-19T00:00:00,"addacb54f159fb59fc75ff6ea1684002"
Falkirk,0,2019-08-23T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-22T00:00:00,"93e238adf1ff918f6d2033ba5bb37d44"
Falkirk,0,2019-08-24T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-23T00:00:00,"5161f224d8c54b27f976bc38884e5b47"
Falkirk,0,2019-08-29T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-08-28T00:00:00,"b6c534eeeb3980ba41a2122c4896afc9"
Falkirk,0,2019-08-04T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-08-03T00:00:00,"97418a6a05a575d58804ad43c5ddf9fe"
Falkirk,0,2019-08-08T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-08-07T00:00:00,"6865dd40bf08873b2acaa24cb2a18400"
Falkirk,0,2019-08-10T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-08-09T00:00:00,"f6056c1aadc327d843ca17bd71b2caf0"
Falkirk,0,2019-08-12T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-08-11T00:00:00,"88a01981387e5df38ac62e94eef47340"
Falkirk,0,2019-08-22T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-08-21T00:00:00,"1c65eac3573be6cf88f2288472a386ec"
North Lanarkshire,0,2019-08-02T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-08-01T00:00:00,"8883723ea106650cb27efa08e5149c43"
North Lanarkshire,0,2019-08-04T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-08-03T00:00:00,"637ce3ba5f350ee93b844e682a91c801"
North Lanarkshire,0,2019-08-16T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-08-15T00:00:00,"9b89b585662373fa61c416450dd1a468"
North Lanarkshire,0,2019-08-21T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-08-20T00:00:00,"e0a9e1479b7a1d79484a78dd06723bcd"
North Lanarkshire,0,2019-08-25T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-08-24T00:00:00,"32bfb0d082c44c8cb65fb5f9c962f33f"
North Lanarkshire,0,2019-08-29T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-08-28T00:00:00,"fd1aecabab6b1b7291ed0f145b4eb485"
North Lanarkshire,0,2019-08-30T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-08-29T00:00:00,"5f081b98d50898112711a578960b4fd1"
Stirling,0,2019-08-18T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-08-17T00:00:00,"2796d963dade592ecafb0a6a259c711e"
Stirling,0,2019-08-28T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-08-27T00:00:00,"20dafc65da35a8d8760ca013cde48d7b"
Stirling,0,2019-08-30T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-08-29T00:00:00,"7132f6235511ac9559cc8fd6b9f58374"
Stirling,0,2019-08-31T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-08-30T00:00:00,"c9d68ab0f47e0da2a62c83bcea9181fe"
Stirling,0,2019-08-02T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-08-01T00:00:00,"0d28b66bf896fab425fc94d5f976288e"
Stirling,0,2019-08-08T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-08-07T00:00:00,"bcf48734e323534605ac8a4b986c250d"
Stirling,0,2019-08-16T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-08-15T00:00:00,"1fdda727dcb65900262304bd3063a3a3"
Stirling,0,2019-08-17T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-08-16T00:00:00,"3460694d92a4b1cd6a9aaedde875d06e"
Stirling,0,2019-08-20T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-08-19T00:00:00,"1f0f969578bf2da03bfd5a522b649e61"
Stirling,0,2019-08-23T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-08-22T00:00:00,"d1a48bf561f6cc0739ebc1554e54a6f6"
Falkirk,0,2019-09-03T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-02T00:00:00,"23de51ce5d34445e4ba15fa4963f82ec"
Falkirk,0,2019-09-04T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-03T00:00:00,"9842d18b2cf612bd713f82e3a1a8898d"
Falkirk,0,2019-09-08T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-07T00:00:00,"a91200dd42c46285c7e19cecd1bc3544"
Falkirk,0,2019-09-09T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-08T00:00:00,"d04f90cd38f38bc65f8539d379e04279"
Falkirk,0,2019-09-14T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-13T00:00:00,"5cc562ab99989897c0f3ca24fdc9a8d9"
Falkirk,0,2019-09-16T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-15T00:00:00,"403611c3b445078d6100bded42044cd1"
Falkirk,0,2019-09-18T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-17T00:00:00,"b60306c9027dc5da347989ad976c4902"
Falkirk,0,2019-09-23T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-22T00:00:00,"5c4bf63dbcbe07ca07c57d5f95d9ce01"
Falkirk,0,2019-09-24T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-09-23T00:00:00,"4cdaaffaf711a3bd1e834351f1eb26f5"
Falkirk,0,2019-09-02T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-09-01T00:00:00,"be9735e9f10ad42f024b7716f37f6199"
Falkirk,0,2019-09-06T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-09-05T00:00:00,"6b2a81cc8e97a08c3405b9e97cc7f4c1"
Falkirk,0,2019-09-08T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-09-07T00:00:00,"aa39af504988eb447b4b002134e41604"
Falkirk,0,2019-09-22T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-09-21T00:00:00,"8219a72a4bf8cf4a8af6333d6d44b281"
Falkirk,0,2019-09-27T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-09-26T00:00:00,"97c835afde13a43d5a6dab5f2d8d7ae2"
Falkirk,0,2019-10-01T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-09-30T00:00:00,"7e49543190dc10c2c2ac8ca69c336049"
North Lanarkshire,0,2019-09-04T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-09-03T00:00:00,"8203ff1a0cf52f35ef3208b2a361e6a7"
North Lanarkshire,0,2019-09-06T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-09-05T00:00:00,"5b3db7c39e6ac23a1fb7f8a78f502beb"
North Lanarkshire,0,2019-09-12T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-09-11T00:00:00,"60e02bfd4d65f55752d2c081bd71f4c2"
North Lanarkshire,0,2019-09-13T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-09-12T00:00:00,"ed7f99e435353c6d880a657521046e65"
North Lanarkshire,0,2019-09-18T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-09-17T00:00:00,"62d11c1f46e266f187aebe2b5e7156f1"
North Lanarkshire,0,2019-09-29T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-09-28T00:00:00,"38d752d0de88f56cb88ea1c91cdf6059"
North Lanarkshire,0,2019-10-01T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-09-30T00:00:00,"a402d4330cf7075ed47ce94ddcf60ee1"
Stirling,0,2019-09-08T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-09-07T00:00:00,"1bc67eac802c88903319c0defaf476be"
Stirling,0,2019-09-10T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-09-09T00:00:00,"03282e1c6c75483c537cd1b2ae8f5781"
Stirling,0,2019-09-15T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2019-09-14T00:00:00,"95333b2d20d6b8d7b74e2b493e6d5182"
Stirling,0,2019-09-05T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-09-04T00:00:00,"5dde6fda39560685a3f331bdcb097738"
Stirling,0,2019-09-07T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-09-06T00:00:00,"b08c5181460fd0d103fbcadade2c3982"
Stirling,0,2019-09-17T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-09-16T00:00:00,"1bc51d972b6907f5d1e6e347660ffde3"
Stirling,0,2019-09-18T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-09-17T00:00:00,"2e57b95e477809563d7e6b72909af980"
Stirling,0,2019-09-24T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-09-23T00:00:00,"77de4f12907516cbd71be88d677d87bc"
Stirling,0,2019-09-25T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-09-24T00:00:00,"a938d5358aa20354dea7786f53623466"
Stirling,0,2019-09-29T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2019-09-28T00:00:00,"f079dfb0c567d5366814919d69f6a8af"
Falkirk,0,2019-10-04T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-03T00:00:00,"1db57c0e73ad60dc8090500e0306acdb"
Falkirk,0,2019-10-06T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-05T00:00:00,"a01c2e4e1b6c360b8467e252bad151d1"
Falkirk,0,2019-10-13T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-12T00:00:00,"6b34fa291bd1b8bae1ceb797311fc445"
Falkirk,0,2019-10-15T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-14T00:00:00,"819ed7dfdc5cb536eabe143c2b4d7bc9"
Falkirk,0,2019-10-16T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-15T00:00:00,"ba623eb823993995c4d306fed7552699"
Falkirk,0,2019-10-25T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-24T00:00:00,"e13b14b5e2e78f9c98a1f0936d8049ac"
Falkirk,0,2019-10-28T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-27T00:00:00,"4928004c1b40657d03fa8e895a4a4126"
Falkirk,0,2019-11-01T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2019-10-31T00:00:00,"e4db1a05476a15710863c2fbf7e4c780"
Falkirk,0,2019-10-03T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-10-02T00:00:00,"df93153a0b55638640ad08a7dc56aade"
Falkirk,0,2019-10-05T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-10-04T00:00:00,"fad58361bfe44b2b59d63262b9cd6d9e"
Falkirk,0,2019-10-08T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-10-07T00:00:00,"97259a477e394256c8664d1cfb683833"
Falkirk,0,2019-10-16T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-10-15T00:00:00,"48e6e24ebdc7e997736e4b07eb7a9005"
Falkirk,0,2019-10-25T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-10-24T00:00:00,"2f6b5b9d71a6405dc62b3abd4e79d646"
Falkirk,0,2019-10-27T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-10-26T00:00:00,"5e4d32d545968bfe0f0db114e468a6bf"
Falkirk,0,2019-10-28T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2019-10-27T00:00:00,"9e68ef1d5d1204587e555ec0e88d4cc1"
North Lanarkshire,0,2019-10-04T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-10-03T00:00:00,"3a2031eca910e2f87bfec7e21cacf170"
North Lanarkshire,0,2019-10-10T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-10-09T00:00:00,"254c8443a5a335376b035b1e2d0b0cb4"
North Lanarkshire,0,2019-10-19T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-10-18T00:00:00,"ca8a6f4f94248757290e428a45ba1374"
North Lanarkshire,0,2019-10-25T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2019-10-24T00:00:00,"fe1e57d989f3a35f36122a77d86a8785"
